fold,label,time,space,predictor,n,rmse,r2,skill_vs_persistence,skill_vs_climatology,biome
0,2025-08..2025-10,future,unseen,gnn,3594,0.04220200330018997,0.8189086567647416,0.02029695555179656,0.37854392998052666,sunshine_coast_hinterland
0,2025-08..2025-10,seen,seen,gnn,4381582,0.08766829967498779,0.5151957809898231,0.23538715955671508,0.1460594375910519,sunshine_coast_hinterland
0,2025-08..2025-10,seen,unseen,gnn,365804,0.08774587512016296,0.4845552085947157,0.23376429374290664,0.11451495829283864,sunshine_coast_hinterland
1,2025-11..2026-01,future,seen,gnn,44747,0.08915069699287415,0.0160481158091883,-0.16287245026480868,0.07851701480767281,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,gnn,3571,0.09050671756267548,-0.30102854218780717,-0.13199089718593116,-0.04625144663078973,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,gnn,4423183,0.09400010108947754,0.44247335021887424,0.17971411888062283,0.0835417005349629,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,gnn,369047,0.0952000692486763,0.3922807162607268,0.16685492115578582,0.0375419687732893,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,gnn,27431,0.10470779240131378,0.029305310155532394,0.058770036807623494,-0.28855784845150434,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,gnn,2086,0.09889964759349823,-0.2746882120551253,-0.03268118365004136,-0.41882566589191494,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,gnn,4471299,0.0951390266418457,0.42749137403325677,0.1669437248427077,0.07105465665594801,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,gnn,372641,0.09636841714382172,0.3753953873676975,0.15367861753014322,0.023784845405712685,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,gnn,28632,0.07792395353317261,0.48678242913442826,0.21456602322633356,0.161051551634657,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,gnn,2098,0.06804846972227097,0.4545758565013662,0.2807515492688887,0.22009444110137388,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,gnn,4516046,0.0909440740942955,0.475101538207504,0.2019250214142989,0.11156519991027081,sunshine_coast_hinterland
3,2026-05..2026-07,seen,unseen,gnn,376212,0.09052976965904236,0.44640738689941206,0.20333914763904304,0.08207478430944459,sunshine_coast_hinterland
0,2025-08..2025-10,future,seen,ensemble,48116,0.04406967589147746,0.8330396507347144,0.17031971858568684,0.45786670407562646,sunshine_coast_hinterland
0,2025-08..2025-10,future,unseen,ensemble,3594,0.03933813890919182,0.8426527428657871,0.08678045025203651,0.42071647560208514,sunshine_coast_hinterland
0,2025-08..2025-10,seen,seen,ensemble,0,,,,,sunshine_coast_hinterland
0,2025-08..2025-10,seen,unseen,ensemble,0,,,,,sunshine_coast_hinterland
1,2025-11..2026-01,future,seen,ensemble,44747,0.06943508024585772,0.4031266100564427,0.09429601087372219,0.28230235791498104,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,ensemble,3571,0.07007212934268979,0.2201414574302356,0.12358977655519776,0.1899709914623735,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,ensemble,0,,,,,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,ensemble,0,,,,,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,ensemble,27431,0.08243505094467111,0.39834369436533845,0.2589821809151146,-0.014464439047067401,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,ensemble,2086,0.0713860824214327,0.3358875818771532,0.25460741382913776,-0.024112910324090242,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,ensemble,48116,0.04406967589147746,0.8330396507347144,0.6141171363487989,0.5697000311325089,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,ensemble,3594,0.03933813890919182,0.8426527428657871,0.6545267724411004,0.6015033919320707,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,ensemble,28632,0.0714620831446626,0.5683707642166036,0.27969840327790274,0.2306216374705945,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,ensemble,2098,0.06366180503099353,0.522629559124816,0.3271170560312775,0.27037013711209423,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,ensemble,92863,0.057701452882115034,0.6690493352061837,0.49364390993182594,0.43631314885832295,sunshine_coast_hinterland
3,2026-05..2026-07,seen,unseen,ensemble,7165,0.056774987132611296,0.6067347217521086,0.5003808160321466,0.4243308857869681,sunshine_coast_hinterland
